x_CsPbBr_dilute_00 CsPbBr_dilute_00_mean x_CsPbBr_dilute_02 CsPbBr_dilute_02_mean x_CsPbBr_dilute_04 CsPbBr_dilute_04_mean x_CsPbBr_dilute_08 CsPbBr_dilute_08_mean x_CsPbBr_dilute_16 CsPbBr_dilute_16_mean
5.90858e+02 1.94444e-01 5.90858e+02 6.35556e-01 5.90858e+02 7.75556e-01 5.90858e+02 5.85556e-01 5.90858e+02 4.16667e-01
5.91624e+02 3.17778e-01 5.91624e+02 8.76667e-01 5.91624e+02 9.90000e-01 5.91624e+02 8.03333e-01 5.91624e+02 6.83333e-01
5.92390e+02 3.38889e-01 5.92390e+02 9.76667e-01 5.92390e+02 1.02556e+00 5.92390e+02 8.37778e-01 5.92390e+02 6.62222e-01
5.93156e+02 2.26667e-01 5.93156e+02 8.45556e-01 5.93156e+02 8.71111e-01 5.93156e+02 6.97778e-01 5.93156e+02 6.36667e-01
5.93922e+02 1.44444e-01 5.93922e+02 8.63333e-01 5.93922e+02 7.58889e-01 5.93922e+02 6.25556e-01 5.93922e+02 5.66667e-01
5.94687e+02 -1.37778e-01 5.94687e+02 5.68889e-01 5.94687e+02 4.55556e-01 5.94687e+02 3.73333e-01 5.94687e+02 3.40000e-01
5.95453e+02 -9.33333e-02 5.95453e+02 5.02222e-01 5.95453e+02 5.24444e-01 5.95453e+02 4.55556e-01 5.95453e+02 4.00000e-01
5.96218e+02 -2.74444e-01 5.96218e+02 2.45556e-01 5.96218e+02 2.37778e-01 5.96218e+02 2.88889e-01 5.96218e+02 1.62222e-01
5.96984e+02 -4.11111e-01 5.96984e+02 7.11111e-02 5.96984e+02 1.41111e-01 5.96984e+02 2.14444e-01 5.96984e+02 -8.88889e-03
5.97749e+02 -4.78889e-01 5.97749e+02 -1.22222e-01 5.97749e+02 6.66667e-02 5.97749e+02 1.87778e-01 5.97749e+02 -3.00000e-02
5.98514e+02 -4.38889e-01 5.98514e+02 9.11111e-02 5.98514e+02 2.14444e-01 5.98514e+02 3.57778e-01 5.98514e+02 7.11111e-02
5.99279e+02 -4.13333e-01 5.99279e+02 8.33333e-02 5.99279e+02 3.03333e-01 5.99279e+02 3.97778e-01 5.99279e+02 1.40000e-01
6.00044e+02 -3.18889e-01 6.00044e+02 1.30000e-01 6.00044e+02 4.96667e-01 6.00044e+02 4.62222e-01 6.00044e+02 2.80000e-01
6.00809e+02 -1.04444e-01 6.00809e+02 2.68889e-01 6.00809e+02 5.86667e-01 6.00809e+02 5.50000e-01 6.00809e+02 4.21111e-01
6.01574e+02 2.18889e-01 6.01574e+02 5.84444e-01 6.01574e+02 9.37778e-01 6.01574e+02 8.65556e-01 6.01574e+02 8.37778e-01
6.02339e+02 8.77778e-02 6.02339e+02 4.47778e-01 6.02339e+02 8.20000e-01 6.02339e+02 6.65556e-01 6.02339e+02 6.74444e-01
6.03104e+02 2.57778e-01 6.03104e+02 5.80000e-01 6.03104e+02 9.08889e-01 6.03104e+02 7.27778e-01 6.03104e+02 7.03333e-01
6.03868e+02 3.88889e-02 6.03868e+02 2.28889e-01 6.03868e+02 6.24444e-01 6.03868e+02 3.88889e-01 6.03868e+02 4.38889e-01
6.04633e+02 -2.78889e-01 6.04633e+02 3.33333e-03 6.04633e+02 3.11111e-01 6.04633e+02 6.55556e-02 6.04633e+02 1.18889e-01
6.05397e+02 -2.53333e-01 6.05397e+02 -6.88889e-02 6.05397e+02 3.08889e-01 6.05397e+02 1.38889e-01 6.05397e+02 7.55556e-02
6.06162e+02 -4.50000e-01 6.06162e+02 -2.26667e-01 6.06162e+02 6.44444e-02 6.06162e+02 -6.88889e-02 6.06162e+02 -1.78889e-01
6.06926e+02 -3.55556e-01 6.06926e+02 -1.56667e-01 6.06926e+02 1.06667e-01 6.06926e+02 -3.00000e-02 6.06926e+02 -1.50000e-01
6.07690e+02 -2.45556e-01 6.07690e+02 -1.16667e-01 6.07690e+02 1.07778e-01 6.07690e+02 3.00000e-02 6.07690e+02 -8.00000e-02
6.08455e+02 -5.06667e-01 6.08455e+02 -3.76667e-01 6.08455e+02 -1.64444e-01 6.08455e+02 -1.87778e-01 6.08455e+02 -2.16667e-01
6.09219e+02 -2.58889e-01 6.09219e+02 -5.11111e-02 6.09219e+02 1.18889e-01 6.09219e+02 1.11111e-01 6.09219e+02 1.11111e-02
6.09983e+02 4.33333e-02 6.09983e+02 8.44444e-02 6.09983e+02 2.91111e-01 6.09983e+02 2.98889e-01 6.09983e+02 2.55556e-01
6.10747e+02 -1.95556e-01 6.10747e+02 2.00000e-02 6.10747e+02 6.33333e-02 6.10747e+02 2.44444e-02 6.10747e+02 2.88889e-02
6.11511e+02 -8.77778e-02 6.11511e+02 1.51111e-01 6.11511e+02 1.28889e-01 6.11511e+02 1.61111e-01 6.11511e+02 1.52222e-01
6.12274e+02 -2.23333e-01 6.12274e+02 2.44444e-02 6.12274e+02 -1.44444e-02 6.12274e+02 8.77778e-02 6.12274e+02 4.11111e-02
6.13038e+02 -3.24444e-01 6.13038e+02 -6.44444e-02 6.13038e+02 -7.22222e-02 6.13038e+02 1.11111e-02 6.13038e+02 -1.77778e-02
6.13802e+02 -3.17778e-01 6.13802e+02 0.00000e+00 6.13802e+02 4.44444e-02 6.13802e+02 5.11111e-02 6.13802e+02 3.33333e-02
6.14565e+02 -5.88889e-01 6.14565e+02 -2.76667e-01 6.14565e+02 -1.62222e-01 6.14565e+02 -1.82222e-01 6.14565e+02 -2.00000e-01
6.15329e+02 -7.24444e-01 6.15329e+02 -3.34444e-01 6.15329e+02 -2.74444e-01 6.15329e+02 -2.21111e-01 6.15329e+02 -3.04444e-01
6.16092e+02 -3.12222e-01 6.16092e+02 1.11111e-03 6.16092e+02 1.46667e-01 6.16092e+02 1.38889e-01 6.16092e+02 9.66667e-02
6.16855e+02 -3.17778e-01 6.16855e+02 -3.44444e-02 6.16855e+02 2.14444e-01 6.16855e+02 1.75556e-01 6.16855e+02 1.25556e-01
6.17618e+02 -4.18889e-01 6.17618e+02 -1.44444e-01 6.17618e+02 9.22222e-02 6.17618e+02 3.33333e-02 6.17618e+02 6.66667e-03
6.18382e+02 -3.55556e-01 6.18382e+02 -3.33333e-02 6.18382e+02 9.77778e-02 6.18382e+02 1.08889e-01 6.18382e+02 5.66667e-02
6.19145e+02 -3.92222e-01 6.19145e+02 -9.77778e-02 6.19145e+02 -1.22222e-02 6.19145e+02 4.44444e-02 6.19145e+02 -1.03333e-01
6.19908e+02 -2.33333e-01 6.19908e+02 7.11111e-02 6.19908e+02 1.24444e-01 6.19908e+02 1.54444e-01 6.19908e+02 7.88889e-02
6.20671e+02 -1.25556e-01 6.20671e+02 9.77778e-02 6.20671e+02 1.85556e-01 6.20671e+02 1.77778e-01 6.20671e+02 4.88889e-02
6.21433e+02 -3.33333e-01 6.21433e+02 -7.22222e-02 6.21433e+02 -4.44444e-02 6.21433e+02 2.44444e-02 6.21433e+02 -1.37778e-01
6.22196e+02 -4.00000e-01 6.22196e+02 -1.21111e-01 6.22196e+02 -1.66667e-02 6.22196e+02 7.44444e-02 6.22196e+02 -1.11111e-01
6.22959e+02 -4.80000e-01 6.22959e+02 -1.53333e-01 6.22959e+02 -2.77778e-02 6.22959e+02 2.66667e-02 6.22959e+02 -1.52222e-01
6.23721e+02 -3.70000e-01 6.23721e+02 -1.77778e-02 6.23721e+02 1.51111e-01 6.23721e+02 1.03333e-01 6.23721e+02 -4.33333e-02
6.24484e+02 -3.33333e-01 6.24484e+02 6.66667e-03 6.24484e+02 8.00000e-02 6.24484e+02 1.46667e-01 6.24484e+02 2.88889e-02
6.25246e+02 -3.44444e-01 6.25246e+02 5.55556e-02 6.25246e+02 -6.44444e-02 6.25246e+02 1.01111e-01 6.25246e+02 -1.55556e-02
6.26009e+02 -2.13333e-01 6.26009e+02 1.43333e-01 6.26009e+02 6.33333e-02 6.26009e+02 1.91111e-01 6.26009e+02 2.27778e-01
6.26771e+02 -1.10000e-01 6.26771e+02 2.86667e-01 6.26771e+02 1.57778e-01 6.26771e+02 3.03333e-01 6.26771e+02 4.01111e-01
6.27533e+02 1.22222e-02 6.27533e+02 3.83333e-01 6.27533e+02 2.08889e-01 6.27533e+02 2.25556e-01 6.27533e+02 4.20000e-01
6.28295e+02 5.33333e-02 6.28295e+02 3.41111e-01 6.28295e+02 1.48889e-01 6.28295e+02 2.07778e-01 6.28295e+02 4.84444e-01
6.29057e+02 -1.74444e-01 6.29057e+02 1.00000e-02 6.29057e+02 -9.55556e-02 6.29057e+02 -4.22222e-02 6.29057e+02 2.71111e-01
6.29819e+02 6.66667e-02 6.29819e+02 2.86667e-01 6.29819e+02 2.96667e-01 6.29819e+02 2.16667e-01 6.29819e+02 4.95556e-01
6.30581e+02 -3.08395e-18 6.30581e+02 2.01111e-01 6.30581e+02 3.57778e-01 6.30581e+02 2.38889e-01 6.30581e+02 4.51111e-01
6.31343e+02 -1.76667e-01 6.31343e+02 5.66667e-02 6.31343e+02 2.26667e-01 6.31343e+02 9.33333e-02 6.31343e+02 1.52222e-01
6.32104e+02 -2.41111e-01 6.32104e+02 -3.33333e-02 6.32104e+02 2.00000e-01 6.32104e+02 4.33333e-02 6.32104e+02 6.88889e-02
6.32866e+02 -4.02222e-01 6.32866e+02 -1.44444e-01 6.32866e+02 3.77778e-02 6.32866e+02 -2.55556e-02 6.32866e+02 -6.55556e-02
6.33627e+02 -2.07778e-01 6.33627e+02 2.14444e-01 6.33627e+02 3.27778e-01 6.33627e+02 2.24444e-01 6.33627e+02 9.88889e-02
6.34389e+02 4.88889e-02 6.34389e+02 4.90000e-01 6.34389e+02 5.88889e-01 6.34389e+02 5.14444e-01 6.34389e+02 3.70000e-01
6.35150e+02 2.77778e-02 6.35150e+02 4.03333e-01 6.35150e+02 4.70000e-01 6.35150e+02 4.18889e-01 6.35150e+02 3.80000e-01
6.35911e+02 7.00000e-02 6.35911e+02 4.15556e-01 6.35911e+02 4.57778e-01 6.35911e+02 3.65556e-01 6.35911e+02 3.81111e-01
6.36673e+02 4.55556e-02 6.36673e+02 4.90000e-01 6.36673e+02 4.75556e-01 6.36673e+02 4.02222e-01 6.36673e+02 4.81111e-01
6.37434e+02 6.22222e-02 6.37434e+02 4.52222e-01 6.37434e+02 4.40000e-01 6.37434e+02 3.82222e-01 6.37434e+02 4.37778e-01
6.38195e+02 -3.44444e-02 6.38195e+02 3.10000e-01 6.38195e+02 3.30000e-01 6.38195e+02 2.70000e-01 6.38195e+02 2.96667e-01
6.38956e+02 -3.18889e-01 6.38956e+02 -3.44444e-02 6.38956e+02 1.42222e-01 6.38956e+02 6.66667e-02 6.38956e+02 8.00000e-02
6.39717e+02 -4.54444e-01 6.39717e+02 -1.65556e-01 6.39717e+02 5.11111e-02 6.39717e+02 -4.44444e-02 6.39717e+02 -7.88889e-02
6.40477e+02 -4.88889e-01 6.40477e+02 -1.11111e-01 6.40477e+02 9.66667e-02 6.40477e+02 -9.33333e-02 6.40477e+02 -1.20000e-01
6.41238e+02 -7.04444e-01 6.41238e+02 -3.63333e-01 6.41238e+02 -1.22222e-01 6.41238e+02 -2.48889e-01 6.41238e+02 -3.62222e-01
6.41999e+02 -7.17778e-01 6.41999e+02 -5.02222e-01 6.41999e+02 -2.71111e-01 6.41999e+02 -3.06667e-01 6.41999e+02 -4.85556e-01
6.42759e+02 -9.33333e-01 6.42759e+02 -7.30000e-01 6.42759e+02 -4.70000e-01 6.42759e+02 -4.25556e-01 6.42759e+02 -6.44444e-01
6.43520e+02 -8.07778e-01 6.43520e+02 -6.34444e-01 6.43520e+02 -3.18889e-01 6.43520e+02 -3.11111e-01 6.43520e+02 -5.33333e-01
6.44280e+02 -6.26667e-01 6.44280e+02 -5.53333e-01 6.44280e+02 -3.31111e-01 6.44280e+02 -2.68889e-01 6.44280e+02 -4.15556e-01
6.45041e+02 -5.80000e-01 6.45041e+02 -5.00000e-01 6.45041e+02 -2.98889e-01 6.45041e+02 -2.78889e-01 6.45041e+02 -3.73333e-01
6.45801e+02 -7.24444e-01 6.45801e+02 -6.31111e-01 6.45801e+02 -4.51111e-01 6.45801e+02 -3.86667e-01 6.45801e+02 -4.96667e-01
6.46561e+02 -4.35556e-01 6.46561e+02 -3.63333e-01 6.46561e+02 -1.32222e-01 6.46561e+02 -1.20000e-01 6.46561e+02 -1.67778e-01
6.47321e+02 -4.47778e-01 6.47321e+02 -2.73333e-01 6.47321e+02 -2.88889e-02 6.47321e+02 -1.15556e-01 6.47321e+02 -1.03333e-01
6.48081e+02 -2.26667e-01 6.48081e+02 -2.22222e-02 6.48081e+02 1.56667e-01 6.48081e+02 -4.77778e-02 6.48081e+02 2.55556e-02
6.48841e+02 -4.12222e-01 6.48841e+02 -9.88889e-02 6.48841e+02 5.66667e-02 6.48841e+02 -1.41111e-01 6.48841e+02 -2.11111e-02
6.49601e+02 -6.53333e-01 6.49601e+02 -2.97778e-01 6.49601e+02 -1.26667e-01 6.49601e+02 -4.44444e-01 6.49601e+02 -3.27778e-01
6.50360e+02 -6.34444e-01 6.50360e+02 -2.47778e-01 6.50360e+02 -9.44444e-02 6.50360e+02 -3.08889e-01 6.50360e+02 -2.43333e-01
6.51120e+02 -6.31111e-01 6.51120e+02 -2.94444e-01 6.51120e+02 -1.53333e-01 6.51120e+02 -3.48889e-01 6.51120e+02 -2.76667e-01
6.51880e+02 -8.24444e-01 6.51880e+02 -4.88889e-01 6.51880e+02 -3.65556e-01 6.51880e+02 -5.47778e-01 6.51880e+02 -4.90000e-01
6.52639e+02 -7.82222e-01 6.52639e+02 -5.44444e-01 6.52639e+02 -3.98889e-01 6.52639e+02 -5.57778e-01 6.52639e+02 -5.35556e-01
6.53399e+02 -7.37778e-01 6.53399e+02 -4.63333e-01 6.53399e+02 -3.00000e-01 6.53399e+02 -4.05556e-01 6.53399e+02 -4.65556e-01
6.54158e+02 -5.36667e-01 6.54158e+02 -3.53333e-01 6.54158e+02 -1.88889e-01 6.54158e+02 -3.08889e-01 6.54158e+02 -3.56667e-01
6.54917e+02 -3.77778e-01 6.54917e+02 -1.16667e-01 6.54917e+02 -2.88889e-02 6.54917e+02 -3.22222e-02 6.54917e+02 -1.07778e-01
6.55676e+02 -3.53333e-01 6.55676e+02 -1.54444e-01 6.55676e+02 -1.34444e-01 6.55676e+02 -1.14444e-01 6.55676e+02 -2.62222e-01
6.56435e+02 -2.77778e-01 6.56435e+02 -5.11111e-02 6.56435e+02 -8.22222e-02 6.56435e+02 3.44444e-02 6.56435e+02 -1.26667e-01
6.57194e+02 -3.04444e-01 6.57194e+02 -4.88889e-02 6.57194e+02 -1.25556e-01 6.57194e+02 3.66667e-02 6.57194e+02 -9.77778e-02
6.57953e+02 -1.04444e-01 6.57953e+02 2.14444e-01 6.57953e+02 9.88889e-02 6.57953e+02 2.42222e-01 6.57953e+02 2.14444e-01
6.58712e+02 1.48889e-01 6.58712e+02 3.74444e-01 6.58712e+02 2.66667e-01 6.58712e+02 3.70000e-01 6.58712e+02 4.24444e-01
6.59471e+02 1.57778e-01 6.59471e+02 3.51111e-01 6.59471e+02 2.37778e-01 6.59471e+02 3.62222e-01 6.59471e+02 4.78889e-01
6.60230e+02 3.06667e-01 6.60230e+02 4.13333e-01 6.60230e+02 4.25556e-01 6.60230e+02 4.46667e-01 6.60230e+02 5.63333e-01
6.60988e+02 2.68889e-01 6.60988e+02 4.92222e-01 6.60988e+02 4.26667e-01 6.60988e+02 4.46667e-01 6.60988e+02 6.95556e-01
6.61747e+02 2.96667e-01 6.61747e+02 4.23333e-01 6.61747e+02 4.28889e-01 6.61747e+02 3.94444e-01 6.61747e+02 6.35556e-01
6.62505e+02 5.06667e-01 6.62505e+02 6.01111e-01 6.62505e+02 6.64444e-01 6.62505e+02 5.72222e-01 6.62505e+02 7.74444e-01
6.63264e+02 3.24444e-01 6.63264e+02 4.10000e-01 6.63264e+02 5.47778e-01 6.63264e+02 5.00000e-01 6.63264e+02 5.24444e-01
6.64022e+02 8.11111e-02 6.64022e+02 1.44444e-01 6.64022e+02 3.50000e-01 6.64022e+02 2.28889e-01 6.64022e+02 2.83333e-01
6.64780e+02 1.80000e-01 6.64780e+02 2.57778e-01 6.64780e+02 4.25556e-01 6.64780e+02 3.71111e-01 6.64780e+02 3.31111e-01
6.65538e+02 7.77778e-02 6.65538e+02 2.27778e-01 6.65538e+02 3.03333e-01 6.65538e+02 2.82222e-01 6.65538e+02 2.57778e-01
6.66296e+02 1.32222e-01 6.66296e+02 2.53333e-01 6.66296e+02 4.40000e-01 6.66296e+02 3.86667e-01 6.66296e+02 3.01111e-01
6.67054e+02 1.00000e-02 6.67054e+02 2.17778e-01 6.67054e+02 3.78889e-01 6.67054e+02 4.22222e-01 6.67054e+02 3.00000e-01
6.67812e+02 -3.11111e-02 6.67812e+02 1.45556e-01 6.67812e+02 2.25556e-01 6.67812e+02 3.83333e-01 6.67812e+02 2.56667e-01
6.68570e+02 2.24444e-01 6.68570e+02 3.20000e-01 6.68570e+02 3.43333e-01 6.68570e+02 5.21111e-01 6.68570e+02 4.66667e-01
6.69327e+02 2.11111e-02 6.69327e+02 1.23333e-01 6.69327e+02 5.33333e-02 6.69327e+02 3.70000e-01 6.69327e+02 2.76667e-01
6.70085e+02 9.66667e-02 6.70085e+02 2.03333e-01 6.70085e+02 1.54444e-01 6.70085e+02 3.91111e-01 6.70085e+02 3.63333e-01
6.70843e+02 1.56667e-01 6.70843e+02 1.90000e-01 6.70843e+02 1.63333e-01 6.70843e+02 4.50000e-01 6.70843e+02 4.32222e-01
6.71600e+02 8.22222e-02 6.71600e+02 8.88889e-02 6.71600e+02 6.55556e-02 6.71600e+02 3.41111e-01 6.71600e+02 4.12222e-01
6.72357e+02 2.63333e-01 6.72357e+02 2.87778e-01 6.72357e+02 2.56667e-01 6.72357e+02 5.07778e-01 6.72357e+02 5.25556e-01
6.73115e+02 8.44444e-02 6.73115e+02 2.04444e-01 6.73115e+02 2.46667e-01 6.73115e+02 4.22222e-01 6.73115e+02 4.08889e-01
6.73872e+02 -1.20000e-01 6.73872e+02 1.08889e-01 6.73872e+02 9.55556e-02 6.73872e+02 2.84444e-01 6.73872e+02 3.15556e-01
6.74629e+02 -8.88889e-03 6.74629e+02 3.04444e-01 6.74629e+02 2.96667e-01 6.74629e+02 3.70000e-01 6.74629e+02 3.63333e-01
6.75386e+02 -1.73333e-01 6.75386e+02 1.01111e-01 6.75386e+02 1.95556e-01 6.75386e+02 2.18889e-01 6.75386e+02 2.67778e-01
6.76143e+02 -3.01111e-01 6.76143e+02 -5.66667e-02 6.76143e+02 7.66667e-02 6.76143e+02 6.55556e-02 6.76143e+02 8.22222e-02
6.76900e+02 -2.04444e-01 6.76900e+02 1.00000e-02 6.76900e+02 1.16667e-01 6.76900e+02 8.55556e-02 6.76900e+02 1.50000e-01
6.77657e+02 -2.73333e-01 6.77657e+02 -1.46667e-01 6.77657e+02 4.44444e-03 6.77657e+02 -1.04444e-01 6.77657e+02 6.22222e-02
6.78413e+02 -5.77778e-02 6.78413e+02 6.66667e-03 6.78413e+02 1.24444e-01 6.78413e+02 3.55556e-02 6.78413e+02 2.62222e-01
6.79170e+02 -2.50000e-01 6.79170e+02 -2.22222e-01 6.79170e+02 2.00000e-02 6.79170e+02 -9.77778e-02 6.79170e+02 1.80000e-01
6.79927e+02 -2.36667e-01 6.79927e+02 -2.80000e-01 6.79927e+02 -7.77778e-03 6.79927e+02 -5.88889e-02 6.79927e+02 2.86667e-01
6.80683e+02 -3.67778e-01 6.80683e+02 -3.34444e-01 6.80683e+02 -1.13333e-01 6.80683e+02 -2.33333e-01 6.80683e+02 1.01111e-01
6.81439e+02 -4.48889e-01 6.81439e+02 -3.20000e-01 6.81439e+02 -1.61111e-01 6.81439e+02 -1.27778e-01 6.81439e+02 1.25556e-01
6.82196e+02 -5.97778e-01 6.82196e+02 -4.46667e-01 6.82196e+02 -2.27778e-01 6.82196e+02 -1.50000e-01 6.82196e+02 -6.55556e-02
6.82952e+02 -7.21111e-01 6.82952e+02 -4.57778e-01 6.82952e+02 -2.26667e-01 6.82952e+02 -1.88889e-01 6.82952e+02 -1.58889e-01
6.83708e+02 -8.82222e-01 6.83708e+02 -6.53333e-01 6.83708e+02 -4.04444e-01 6.83708e+02 -4.26667e-01 6.83708e+02 -4.02222e-01
6.84464e+02 -8.42222e-01 6.84464e+02 -6.72222e-01 6.84464e+02 -4.13333e-01 6.84464e+02 -4.52222e-01 6.84464e+02 -5.17778e-01
6.85220e+02 -8.24444e-01 6.85220e+02 -7.14444e-01 6.85220e+02 -3.10000e-01 6.85220e+02 -4.68889e-01 6.85220e+02 -5.83333e-01
6.85976e+02 -6.08889e-01 6.85976e+02 -5.70000e-01 6.85976e+02 -1.72222e-01 6.85976e+02 -1.76667e-01 6.85976e+02 -3.57778e-01
6.86732e+02 -7.26667e-01 6.86732e+02 -6.92222e-01 6.86732e+02 -2.42222e-01 6.86732e+02 -3.54444e-01 6.86732e+02 -4.92222e-01
6.87488e+02 -7.23333e-01 6.87488e+02 -7.42222e-01 6.87488e+02 -2.87778e-01 6.87488e+02 -4.04444e-01 6.87488e+02 -5.13333e-01
6.88243e+02 -5.17778e-01 6.88243e+02 -6.06667e-01 6.88243e+02 -2.06667e-01 6.88243e+02 -2.52222e-01 6.88243e+02 -3.81111e-01
6.88999e+02 -3.66667e-01 6.88999e+02 -3.94444e-01 6.88999e+02 -5.66667e-02 6.88999e+02 -9.44444e-02 6.88999e+02 -1.90000e-01
6.89754e+02 -1.40000e-01 6.89754e+02 -8.77778e-02 6.89754e+02 1.27778e-01 6.89754e+02 9.66667e-02 6.89754e+02 2.33333e-02
6.90510e+02 1.37778e-01 6.90510e+02 2.83333e-01 6.90510e+02 2.28889e-01 6.90510e+02 3.93333e-01 6.90510e+02 2.70000e-01
6.91265e+02 1.51111e-01 6.91265e+02 2.70000e-01 6.91265e+02 1.94444e-01 6.91265e+02 3.61111e-01 6.91265e+02 1.00000e-01
6.92020e+02 3.56667e-01 6.92020e+02 4.04444e-01 6.92020e+02 3.47778e-01 6.92020e+02 4.73333e-01 6.92020e+02 2.24444e-01
6.92775e+02 3.74444e-01 6.92775e+02 4.73333e-01 6.92775e+02 3.95556e-01 6.92775e+02 4.44444e-01 6.92775e+02 2.13333e-01
6.93530e+02 3.44444e-01 6.93530e+02 3.26667e-01 6.93530e+02 3.63333e-01 6.93530e+02 3.30000e-01 6.93530e+02 1.27778e-01
6.94285e+02 4.02222e-01 6.94285e+02 3.36667e-01 6.94285e+02 4.11111e-01 6.94285e+02 3.91111e-01 6.94285e+02 2.21111e-01
6.95040e+02 3.15556e-01 6.95040e+02 2.21111e-01 6.95040e+02 3.07778e-01 6.95040e+02 3.28889e-01 6.95040e+02 2.13333e-01
6.95795e+02 1.03333e-01 6.95795e+02 1.44444e-02 6.95795e+02 2.01111e-01 6.95795e+02 1.16667e-01 6.95795e+02 6.22222e-02
6.96550e+02 -3.00000e-02 6.96550e+02 -1.88889e-02 6.96550e+02 9.22222e-02 6.96550e+02 4.88889e-02 6.96550e+02 1.32222e-01
6.97304e+02 1.44444e-02 6.97304e+02 7.88889e-02 6.97304e+02 1.57778e-01 6.97304e+02 7.00000e-02 6.97304e+02 2.44444e-01
6.98059e+02 4.88889e-02 6.98059e+02 1.16667e-01 6.98059e+02 1.23333e-01 6.98059e+02 1.57778e-01 6.98059e+02 3.35556e-01
6.98813e+02 -2.14444e-01 6.98813e+02 2.88889e-02 6.98813e+02 -3.11111e-02 6.98813e+02 4.77778e-02 6.98813e+02 1.88889e-01
6.99568e+02 -2.91111e-01 6.99568e+02 3.55556e-02 6.99568e+02 3.66667e-02 6.99568e+02 7.22222e-02 6.99568e+02 1.07778e-01
7.00322e+02 -1.01111e-01 7.00322e+02 1.38889e-01 7.00322e+02 2.34444e-01 7.00322e+02 2.01111e-01 7.00322e+02 1.86667e-01
7.01076e+02 1.22222e-02 7.01076e+02 1.83333e-01 7.01076e+02 2.96667e-01 7.01076e+02 2.90000e-01 7.01076e+02 2.71111e-01
7.01831e+02 1.34444e-01 7.01831e+02 2.24444e-01 7.01831e+02 4.07778e-01 7.01831e+02 3.46667e-01 7.01831e+02 3.17778e-01
7.02585e+02 -7.77778e-02 7.02585e+02 7.88889e-02 7.02585e+02 2.06667e-01 7.02585e+02 1.81111e-01 7.02585e+02 8.33333e-02
7.03339e+02 -2.45556e-01 7.03339e+02 -1.81111e-01 7.03339e+02 3.11111e-02 7.03339e+02 -5.11111e-02 7.03339e+02 -1.51111e-01
7.04092e+02 -9.11111e-02 7.04092e+02 -1.11111e-01 7.04092e+02 8.33333e-02 7.04092e+02 9.88889e-02 7.04092e+02 -2.22222e-02
7.04846e+02 -9.55556e-02 7.04846e+02 -1.56667e-01 7.04846e+02 -3.00000e-02 7.04846e+02 7.77778e-03 7.04846e+02 -4.11111e-02
7.05600e+02 -2.28889e-01 7.05600e+02 -2.90000e-01 7.05600e+02 -2.74444e-01 7.05600e+02 -1.36667e-01 7.05600e+02 -1.84444e-01
7.06354e+02 -4.96667e-01 7.06354e+02 -5.50000e-01 7.06354e+02 -5.18889e-01 7.06354e+02 -2.90000e-01 7.06354e+02 -3.56667e-01
7.07107e+02 -6.05556e-01 7.07107e+02 -6.04444e-01 7.07107e+02 -5.64444e-01 7.07107e+02 -4.01111e-01 7.07107e+02 -4.32222e-01
7.07861e+02 -3.76667e-01 7.07861e+02 -4.08889e-01 7.07861e+02 -4.06667e-01 7.07861e+02 -1.30000e-01 7.07861e+02 -2.96667e-01
7.08614e+02 -3.08889e-01 7.08614e+02 -2.96667e-01 7.08614e+02 -2.93333e-01 7.08614e+02 -1.22222e-02 7.08614e+02 -2.03333e-01
7.09367e+02 -3.93333e-01 7.09367e+02 -3.85556e-01 7.09367e+02 -3.21111e-01 7.09367e+02 -1.17778e-01 7.09367e+02 -2.62222e-01
7.10121e+02 -4.13333e-01 7.10121e+02 -3.93333e-01 7.10121e+02 -2.70000e-01 7.10121e+02 -9.55556e-02 7.10121e+02 -2.38889e-01
7.10874e+02 -6.27778e-01 7.10874e+02 -4.34444e-01 7.10874e+02 -3.02222e-01 7.10874e+02 -2.06667e-01 7.10874e+02 -3.58889e-01
7.11627e+02 -3.60000e-01 7.11627e+02 -1.46667e-01 7.11627e+02 1.22222e-02 7.11627e+02 8.88889e-03 7.11627e+02 -1.71111e-01
7.12380e+02 -3.51111e-01 7.12380e+02 -1.18889e-01 7.12380e+02 2.44444e-02 7.12380e+02 2.55556e-02 7.12380e+02 -1.75556e-01
7.13133e+02 -4.38889e-01 7.13133e+02 -2.54444e-01 7.13133e+02 -9.22222e-02 7.13133e+02 -1.01111e-01 7.13133e+02 -2.91111e-01
7.13886e+02 -5.14444e-01 7.13886e+02 -3.25556e-01 7.13886e+02 -1.80000e-01 7.13886e+02 -2.45556e-01 7.13886e+02 -3.31111e-01
7.14638e+02 -3.98889e-01 7.14638e+02 -1.93333e-01 7.14638e+02 -5.55556e-02 7.14638e+02 -1.72222e-01 7.14638e+02 -2.10000e-01
7.15391e+02 -4.44444e-01 7.15391e+02 -2.96667e-01 7.15391e+02 -1.37778e-01 7.15391e+02 -2.43333e-01 7.15391e+02 -2.98889e-01
7.16143e+02 -3.41111e-01 7.16143e+02 -2.55556e-01 7.16143e+02 -7.44444e-02 7.16143e+02 -1.40000e-01 7.16143e+02 -2.28889e-01
7.16896e+02 -5.58889e-01 7.16896e+02 -4.36667e-01 7.16896e+02 -3.53333e-01 7.16896e+02 -3.96667e-01 7.16896e+02 -4.44444e-01
7.17648e+02 -4.18889e-01 7.17648e+02 -3.25556e-01 7.17648e+02 -3.04444e-01 7.17648e+02 -2.51111e-01 7.17648e+02 -2.95556e-01
