r_Cl_64micl g_Cl_64micl r_Cl_32micl g_Cl_32micl r_Cl_16micl g_Cl_16micl r_Cl_8micl g_Cl_8micl r_CsPbBr2_10m g_CsPbBr2_10m r_I_8micl g_I_8micl r_I_16micl g_I_16micl r_I_32micl g_I_32micl r_I_64micl g_I_64micl
8.46500000e+01 -1.32530000e-02 8.46500000e+01 -1.33873000e-02 8.46500000e+01 -7.10268000e-03 8.46500000e+01 -1.52983000e-03 8.46500000e+01 -5.94786000e-03 8.46500000e+01 3.58384000e-03 8.46500000e+01 2.10897000e-03 8.46500000e+01 4.15863000e-03 8.46500000e+01 3.20704000e-03
8.46600000e+01 -1.24933000e-02 8.46600000e+01 -1.21518000e-02 8.46600000e+01 -6.65149000e-03 8.46600000e+01 -1.44443000e-03 8.46600000e+01 -5.28051000e-03 8.46600000e+01 4.24614000e-03 8.46600000e+01 2.72517000e-03 8.46600000e+01 5.03931000e-03 8.46600000e+01 3.74564000e-03
8.46700000e+01 -1.15717000e-02 8.46700000e+01 -1.07763000e-02 8.46700000e+01 -6.05761000e-03 8.46700000e+01 -1.32037000e-03 8.46700000e+01 -4.51009000e-03 8.46700000e+01 4.77552000e-03 8.46700000e+01 3.28930000e-03 8.46700000e+01 5.81129000e-03 8.46700000e+01 4.19187000e-03
8.46800000e+01 -1.05159000e-02 8.46800000e+01 -9.29915000e-03 8.46800000e+01 -5.33879000e-03 8.46800000e+01 -1.16245000e-03 8.46800000e+01 -3.65684000e-03 8.46800000e+01 5.15904000e-03 8.46800000e+01 3.78582000e-03 8.46800000e+01 6.45687000e-03 8.46800000e+01 4.53512000e-03
8.46900000e+01 -9.35431000e-03 8.46900000e+01 -7.76026000e-03 8.46900000e+01 -4.51575000e-03 8.46900000e+01 -9.76107000e-04 8.46900000e+01 -2.74222000e-03 8.46900000e+01 5.38817000e-03 8.46900000e+01 4.20114000e-03 8.46900000e+01 6.96181000e-03 8.46900000e+01 4.76770000e-03
8.47000000e+01 -8.11603000e-03 8.47000000e+01 -6.19976000e-03 8.47000000e+01 -3.61161000e-03 8.47000000e+01 -7.67348000e-04 8.47000000e+01 -1.78828000e-03 8.47000000e+01 5.45897000e-03 8.47000000e+01 4.52395000e-03 8.47000000e+01 7.31564000e-03 8.47000000e+01 4.88506000e-03
8.47100000e+01 -6.82943000e-03 8.47100000e+01 -4.65706000e-03 8.47100000e+01 -2.65133000e-03 8.47100000e+01 -5.42575000e-04 8.47100000e+01 -8.17183000e-04 8.47100000e+01 5.37220000e-03 8.47100000e+01 4.74559000e-03 8.47100000e+01 7.51194000e-03 8.47100000e+01 4.88587000e-03
8.47200000e+01 -5.52167000e-03 8.47200000e+01 -3.16984000e-03 8.47200000e+01 -1.66104000e-03 8.47200000e+01 -3.08458000e-04 8.47200000e+01 1.49459000e-04 8.47200000e+01 5.13328000e-03 8.47200000e+01 4.86028000e-03 8.47200000e+01 7.54841000e-03 8.47200000e+01 4.77202000e-03
8.47300000e+01 -4.21803000e-03 8.47300000e+01 -1.77310000e-03 8.47300000e+01 -6.67379000e-04 8.47300000e+01 -7.17922000e-05 8.47300000e+01 1.09104000e-03 8.47300000e+01 4.75210000e-03 8.47300000e+01 4.86528000e-03 8.47300000e+01 7.42697000e-03 8.47300000e+01 4.54854000e-03
8.47400000e+01 -2.94134000e-03 8.47400000e+01 -4.98337000e-04 8.47400000e+01 3.03130000e-04 8.47400000e+01 1.60643000e-04 8.47400000e+01 1.98848000e-03 8.47400000e+01 4.24271000e-03 8.47400000e+01 4.76097000e-03 8.47400000e+01 7.15358000e-03 8.47400000e+01 4.22343000e-03
8.47500000e+01 -1.71157000e-03 8.47500000e+01 6.27179000e-04 8.47500000e+01 1.22479000e-03 8.47500000e+01 3.82220000e-04 8.47500000e+01 2.82462000e-03 8.47500000e+01 3.62292000e-03 8.47500000e+01 4.55084000e-03 8.47500000e+01 6.73813000e-03 8.47500000e+01 3.80742000e-03
8.47600000e+01 -5.45498000e-04 8.47600000e+01 1.58101000e-03 8.47600000e+01 2.07334000e-03 8.47600000e+01 5.86598000e-04 8.47600000e+01 3.58457000e-03 8.47600000e+01 2.91373000e-03 8.47600000e+01 4.24142000e-03 8.47600000e+01 6.19407000e-03 8.47600000e+01 3.31361000e-03
8.47700000e+01 5.43490000e-04 8.47700000e+01 2.34601000e-03 8.47700000e+01 2.82655000e-03 8.47700000e+01 7.67840000e-04 8.47700000e+01 4.25602000e-03 8.47700000e+01 2.13875000e-03 8.47700000e+01 3.84203000e-03 8.47700000e+01 5.53802000e-03 8.47700000e+01 2.75712000e-03
8.47800000e+01 1.54429000e-03 8.47800000e+01 2.90799000e-03 8.47800000e+01 3.46309000e-03 8.47800000e+01 9.20103000e-04 8.47800000e+01 4.82810000e-03 8.47800000e+01 1.32329000e-03 8.47800000e+01 3.36383000e-03 8.47800000e+01 4.78845000e-03 8.47800000e+01 2.15426000e-03
8.47900000e+01 2.45076000e-03 8.47900000e+01 3.26216000e-03 8.47900000e+01 3.96658000e-03 8.47900000e+01 1.03862000e-03 8.47900000e+01 5.29455000e-03 8.47900000e+01 4.94959000e-04 8.47900000e+01 2.82183000e-03 8.47900000e+01 3.96800000e-03 8.47900000e+01 1.52353000e-03
8.48000000e+01 3.26047000e-03 8.48000000e+01 3.41023000e-03 8.48000000e+01 4.32491000e-03 8.48000000e+01 1.11956000e-03 8.48000000e+01 5.65251000e-03 8.48000000e+01 -3.19017000e-04 8.48000000e+01 2.23272000e-03 8.48000000e+01 3.10044000e-03 8.48000000e+01 8.83600000e-04
8.48100000e+01 3.97331000e-03 8.48100000e+01 3.35789000e-03 8.48100000e+01 4.52886000e-03 8.48100000e+01 1.15963000e-03 8.48100000e+01 5.90127000e-03 8.48100000e+01 -1.09222000e-03 8.48100000e+01 1.61392000e-03 8.48100000e+01 2.20974000e-03 8.48100000e+01 2.52769000e-04
8.48200000e+01 4.59176000e-03 8.48200000e+01 3.11606000e-03 8.48200000e+01 4.57315000e-03 8.48200000e+01 1.15638000e-03 8.48200000e+01 6.04281000e-03 8.48200000e+01 -1.79955000e-03 8.48200000e+01 9.83712000e-04 8.48200000e+01 1.32004000e-03 8.48200000e+01 -3.51157000e-04
8.48300000e+01 5.12047000e-03 8.48300000e+01 2.70035000e-03 8.48300000e+01 4.45652000e-03 8.48300000e+01 1.10824000e-03 8.48300000e+01 6.08168000e-03 8.48300000e+01 -2.41792000e-03 8.48300000e+01 3.60706000e-04 8.48300000e+01 4.55035000e-04 8.48300000e+01 -9.11377000e-04
8.48400000e+01 5.56578000e-03 8.48400000e+01 2.13053000e-03 8.48400000e+01 4.18172000e-03 8.48400000e+01 1.01448000e-03 8.48400000e+01 6.02465000e-03 8.48400000e+01 -2.92699000e-03 8.48400000e+01 -2.36708000e-04 8.48400000e+01 -3.62687000e-04 8.48400000e+01 -1.41255000e-03
8.48500000e+01 5.93526000e-03 8.48500000e+01 1.42985000e-03 8.48500000e+01 3.75542000e-03 8.48500000e+01 8.75271000e-04 8.48500000e+01 5.88049000e-03 8.48500000e+01 -3.30976000e-03 8.48500000e+01 -7.90868000e-04 8.48500000e+01 -1.11224000e-03 8.48500000e+01 -1.84122000e-03
8.48600000e+01 6.23709000e-03 8.48600000e+01 6.24288000e-04 8.48600000e+01 3.18797000e-03 8.48600000e+01 6.91649000e-04 8.48600000e+01 5.65956000e-03 8.48600000e+01 -3.55307000e-03 8.48600000e+01 -1.28536000e-03 8.48600000e+01 -1.77497000e-03 8.48600000e+01 -2.18616000e-03
8.48700000e+01 6.47967000e-03 8.48700000e+01 -2.58236000e-04 8.48700000e+01 2.49314000e-03 8.48700000e+01 4.65476000e-04 8.48700000e+01 5.37344000e-03 8.48700000e+01 -3.64797000e-03 8.48700000e+01 -1.70548000e-03 8.48700000e+01 -2.33497000e-03 8.48700000e+01 -2.43864000e-03
8.48800000e+01 6.67105000e-03 8.48800000e+01 -1.18872000e-03 8.48800000e+01 1.68771000e-03 8.48800000e+01 1.99402000e-04 8.48800000e+01 5.03455000e-03 8.48800000e+01 -3.59008000e-03 8.48800000e+01 -2.03868000e-03 8.48800000e+01 -2.77943000e-03 8.48800000e+01 -2.59269000e-03
8.48900000e+01 6.81854000e-03 8.48900000e+01 -2.13789000e-03 8.48900000e+01 7.91044000e-04 8.48900000e+01 -1.03201000e-04 8.48900000e+01 4.65574000e-03 8.48900000e+01 -3.37964000e-03 8.48900000e+01 -2.27491000e-03 8.48900000e+01 -3.09901000e-03 8.48900000e+01 -2.64521000e-03
8.49000000e+01 6.92832000e-03 8.49000000e+01 -3.07705000e-03 8.49000000e+01 -1.75450000e-04 8.49000000e+01 -4.38309000e-04 8.49000000e+01 4.24992000e-03 8.49000000e+01 -3.02160000e-03 8.49000000e+01 -2.40696000e-03 8.49000000e+01 -3.28799000e-03 8.49000000e+01 -2.59602000e-03
8.49100000e+01 7.00509000e-03 8.49100000e+01 -3.97873000e-03 8.49100000e+01 -1.18890000e-03 8.49100000e+01 -8.01380000e-04 8.49100000e+01 3.82963000e-03 8.49100000e+01 -2.52517000e-03 8.49100000e+01 -2.43038000e-03 8.49100000e+01 -3.34413000e-03 8.49100000e+01 -2.44762000e-03
8.49200000e+01 7.05152000e-03 8.49200000e+01 -4.81616000e-03 8.49200000e+01 -2.22528000e-03 8.49200000e+01 -1.18758000e-03 8.49200000e+01 3.40696000e-03 8.49200000e+01 -1.90264000e-03 8.49200000e+01 -2.34249000e-03 8.49200000e+01 -3.26733000e-03 8.49200000e+01 -2.20426000e-03
8.49300000e+01 7.06943000e-03 8.49300000e+01 -5.56769000e-03 8.49300000e+01 -3.25962000e-03 8.49300000e+01 -1.59096000e-03 8.49300000e+01 2.99297000e-03 8.49300000e+01 -1.17441000e-03 8.49300000e+01 -2.14762000e-03 8.49300000e+01 -3.06564000e-03 8.49300000e+01 -1.87597000e-03
8.49400000e+01 7.05826000e-03 8.49400000e+01 -6.21435000e-03 8.49400000e+01 -4.26817000e-03 8.49400000e+01 -2.00582000e-03 8.49400000e+01 2.59718000e-03 8.49400000e+01 -3.61804000e-04 8.49400000e+01 -1.85134000e-03 8.49400000e+01 -2.74821000e-03 8.49400000e+01 -1.47334000e-03
8.49500000e+01 7.01569000e-03 8.49500000e+01 -6.74093000e-03 8.49500000e+01 -5.22812000e-03 8.49500000e+01 -2.42630000e-03 8.49500000e+01 2.22764000e-03 8.49500000e+01 5.11078000e-04 8.49500000e+01 -1.46221000e-03 8.49500000e+01 -2.32730000e-03 8.49500000e+01 -1.00893000e-03
8.49600000e+01 6.93789000e-03 8.49600000e+01 -7.13635000e-03 8.49600000e+01 -6.11817000e-03 8.49600000e+01 -2.84655000e-03 8.49600000e+01 1.89073000e-03 8.49600000e+01 1.41806000e-03 8.49600000e+01 -9.91599000e-04 8.49600000e+01 -1.81792000e-03 8.49600000e+01 -4.96954000e-04
8.49700000e+01 6.81967000e-03 8.49700000e+01 -7.39379000e-03 8.49700000e+01 -6.91908000e-03 8.49700000e+01 -3.26078000e-03 8.49700000e+01 1.59112000e-03 8.49700000e+01 2.33164000e-03 8.49700000e+01 -4.53361000e-04 8.49700000e+01 -1.23736000e-03 8.49700000e+01 4.72151000e-05
8.49800000e+01 6.65485000e-03 8.49800000e+01 -7.51083000e-03 8.49800000e+01 -7.61408000e-03 8.49800000e+01 -3.66341000e-03 8.49800000e+01 1.33168000e-03 8.49800000e+01 3.22375000e-03 8.49800000e+01 1.36557000e-04 8.49800000e+01 -6.04686000e-04 8.49800000e+01 6.07433000e-04
8.49900000e+01 6.43663000e-03 8.49900000e+01 -7.48935000e-03 8.49900000e+01 -8.18929000e-03 8.49900000e+01 -4.04915000e-03 8.49900000e+01 1.11354000e-03 8.49900000e+01 4.06662000e-03 8.49900000e+01 7.60548000e-04 8.49900000e+01 5.98457000e-05 8.49900000e+01 1.16727000e-03
8.50000000e+01 6.15798000e-03 8.50000000e+01 -7.33535000e-03 8.50000000e+01 -8.63402000e-03 8.50000000e+01 -4.41314000e-03 8.50000000e+01 9.36155000e-04 8.50000000e+01 4.83353000e-03 8.50000000e+01 1.39983000e-03 8.50000000e+01 7.35356000e-04 8.50000000e+01 1.71047000e-03
8.50100000e+01 5.81212000e-03 8.50100000e+01 -7.05872000e-03 8.50100000e+01 -8.94103000e-03 8.50100000e+01 -4.75099000e-03 8.50100000e+01 7.97407000e-04 8.50100000e+01 5.49962000e-03 8.50100000e+01 2.03497000e-03 8.50100000e+01 1.40095000e-03 8.50100000e+01 2.22139000e-03
8.50200000e+01 5.39295000e-03 8.50200000e+01 -6.67278000e-03 8.50200000e+01 -9.10664000e-03 8.50200000e+01 -5.05891000e-03 8.50200000e+01 6.93791000e-04 8.50200000e+01 6.04261000e-03 8.50200000e+01 2.64644000e-03 8.50200000e+01 2.03633000e-03 8.50200000e+01 2.68547000e-03
8.50300000e+01 4.89550000e-03 8.50300000e+01 -6.19385000e-03 8.50300000e+01 -9.13080000e-03 8.50300000e+01 -5.33377000e-03 8.50300000e+01 6.20608000e-04 8.50300000e+01 6.44347000e-03 8.50300000e+01 3.21516000e-03 8.50300000e+01 2.62233000e-03 8.50300000e+01 3.08958000e-03
8.50400000e+01 4.31638000e-03 8.50400000e+01 -5.64067000e-03 8.50400000e+01 -9.01702000e-03 8.50400000e+01 -5.57312000e-03 8.50400000e+01 5.72201000e-04 8.50400000e+01 6.68699000e-03 8.50400000e+01 3.72304000e-03 8.50400000e+01 3.14148000e-03 8.50400000e+01 3.42239000e-03
8.50500000e+01 3.65316000e-03 8.50500000e+01 -5.03345000e-03 8.50500000e+01 -8.77085000e-03 8.50500000e+01 -5.77483000e-03 8.50500000e+01 5.42341000e-04 8.50500000e+01 6.76018000e-03 8.50500000e+01 4.15241000e-03 8.50500000e+01 3.57737000e-03 8.50500000e+01 3.67362000e-03
8.50600000e+01 2.90701000e-03 8.50600000e+01 -4.39476000e-03 8.50600000e+01 -8.40335000e-03 8.50600000e+01 -5.93815000e-03 8.50600000e+01 5.23950000e-04 8.50600000e+01 6.65734000e-03 8.50600000e+01 4.48861000e-03 8.50600000e+01 3.91730000e-03 8.50600000e+01 3.83654000e-03
8.50700000e+01 2.08209000e-03 8.50700000e+01 -3.74727000e-03 8.50700000e+01 -7.92887000e-03 8.50700000e+01 -6.06332000e-03 8.50700000e+01 5.09905000e-04 8.50700000e+01 6.37874000e-03 8.50700000e+01 4.72028000e-03 8.50700000e+01 4.15237000e-03 8.50700000e+01 3.90756000e-03
8.50800000e+01 1.18452000e-03 8.50800000e+01 -3.11297000e-03 8.50800000e+01 -7.36317000e-03 8.50800000e+01 -6.15109000e-03 8.50800000e+01 4.93344000e-04 8.50800000e+01 5.92823000e-03 8.50800000e+01 4.83824000e-03 8.50800000e+01 4.27621000e-03 8.50800000e+01 3.88500000e-03
8.50900000e+01 2.23146000e-04 8.50900000e+01 -2.51299000e-03 8.50900000e+01 -6.72412000e-03 8.50900000e+01 -6.20297000e-03 8.50900000e+01 4.67765000e-04 8.50900000e+01 5.31451000e-03 8.50900000e+01 4.83639000e-03 8.50900000e+01 4.28576000e-03 8.50900000e+01 3.76979000e-03
8.51000000e+01 -7.90493000e-04 8.51000000e+01 -1.96697000e-03 8.51000000e+01 -6.03113000e-03 8.51000000e+01 -6.22119000e-03 8.51000000e+01 4.27251000e-04 8.51000000e+01 4.55096000e-03 8.51000000e+01 4.71188000e-03 8.51000000e+01 4.18140000e-03 8.51000000e+01 3.56537000e-03
8.51100000e+01 -1.84233000e-03 8.51100000e+01 -1.49251000e-03 8.51100000e+01 -5.30470000e-03 8.51100000e+01 -6.20870000e-03 8.51100000e+01 3.66668000e-04 8.51100000e+01 3.65531000e-03 8.51100000e+01 4.46528000e-03 8.51100000e+01 3.96684000e-03 8.51100000e+01 3.27762000e-03
8.51200000e+01 -2.91598000e-03 8.51200000e+01 -1.10468000e-03 8.51200000e+01 -4.56581000e-03 8.51200000e+01 -6.16901000e-03 8.51200000e+01 2.81830000e-04 8.51200000e+01 2.64914000e-03 8.51200000e+01 4.10055000e-03 8.51200000e+01 3.64902000e-03 8.51200000e+01 2.91460000e-03
8.51300000e+01 -3.99309000e-03 8.51300000e+01 -8.15632000e-04 8.51300000e+01 -3.83542000e-03 8.51300000e+01 -6.10620000e-03 8.51300000e+01 1.69628000e-04 8.51300000e+01 1.55735000e-03 8.51300000e+01 3.62495000e-03 8.51300000e+01 3.23789000e-03 8.51300000e+01 2.48634000e-03
8.51400000e+01 -5.05378000e-03 8.51400000e+01 -6.34272000e-04 8.51400000e+01 -3.13388000e-03 8.51400000e+01 -6.02477000e-03 8.51400000e+01 2.81134000e-05 8.51400000e+01 4.07516000e-04 8.51400000e+01 3.04890000e-03 8.51400000e+01 2.74607000e-03 8.51400000e+01 2.00453000e-03
8.51500000e+01 -6.07707000e-03 8.51500000e+01 -5.66043000e-04 8.51500000e+01 -2.48044000e-03 8.51500000e+01 -5.92956000e-03 8.51500000e+01 -1.43452000e-04 8.51500000e+01 -7.70914000e-04 8.51500000e+01 2.38571000e-03 8.51500000e+01 2.18849000e-03 8.51500000e+01 1.48214000e-03
8.51600000e+01 -7.04149000e-03 8.51600000e+01 -6.12810000e-04 8.51600000e+01 -1.89274000e-03 8.51600000e+01 -5.82563000e-03 8.51600000e+01 -3.44594000e-04 8.51600000e+01 -1.94736000e-03 8.51600000e+01 1.65122000e-03 8.51600000e+01 1.58194000e-03 8.51600000e+01 9.33121000e-04
8.51700000e+01 -7.92562000e-03 8.51700000e+01 -7.72854000e-04 8.51700000e+01 -1.38637000e-03 8.51700000e+01 -5.71815000e-03 8.51700000e+01 -5.73658000e-04 8.51700000e+01 -3.09095000e-03 8.51700000e+01 8.63435000e-04 8.51700000e+01 9.44594000e-04 8.51700000e+01 3.71940000e-04
8.51800000e+01 -8.70858000e-03 8.51800000e+01 -1.04108000e-03 8.51800000e+01 -9.74587000e-04 8.51800000e+01 -5.61226000e-03 8.51800000e+01 -8.27916000e-04 8.51800000e+01 -4.17127000e-03 8.51800000e+01 4.19922000e-05 8.51800000e+01 2.95446000e-04 8.51800000e+01 -1.86759000e-04
8.51900000e+01 -9.36851000e-03 8.51900000e+01 -1.41042000e-03 8.51900000e+01 -6.69757000e-04 8.51900000e+01 -5.51319000e-03 8.51900000e+01 -1.10388000e-03 8.51900000e+01 -5.15718000e-03 8.51900000e+01 -7.92030000e-04 8.51900000e+01 -3.45654000e-04 8.51900000e+01 -7.28013000e-04
8.52000000e+01 -9.88992000e-03 8.52000000e+01 -1.86709000e-03 8.52000000e+01 -4.77267000e-04 8.52000000e+01 -5.42562000e-03 8.52000000e+01 -1.39643000e-03 8.52000000e+01 -6.02329000e-03 8.52000000e+01 -1.61657000e-03 8.52000000e+01 -9.59501000e-04 8.52000000e+01 -1.23820000e-03
8.52100000e+01 -1.02580000e-02 8.52100000e+01 -2.39669000e-03 8.52100000e+01 -4.01073000e-04 8.52100000e+01 -5.35389000e-03 8.52100000e+01 -1.70023000e-03 8.52100000e+01 -6.74603000e-03 8.52100000e+01 -2.41023000e-03 8.52100000e+01 -1.52797000e-03 8.52100000e+01 -1.70468000e-03
8.52200000e+01 -1.04611000e-02 8.52200000e+01 -2.98260000e-03 8.52200000e+01 -4.41861000e-04 8.52200000e+01 -5.30181000e-03 8.52200000e+01 -2.00945000e-03 8.52200000e+01 -7.30544000e-03 8.52200000e+01 -3.15220000e-03 8.52200000e+01 -2.03431000e-03 8.52200000e+01 -2.11618000e-03
8.52300000e+01 -1.04907000e-02 8.52300000e+01 -3.60648000e-03 8.52300000e+01 -5.97060000e-04 8.52300000e+01 -5.27260000e-03 8.52300000e+01 -2.31797000e-03 8.52300000e+01 -7.68577000e-03 8.52300000e+01 -3.82283000e-03 8.52300000e+01 -2.46360000e-03 8.52300000e+01 -2.46302000e-03
8.52400000e+01 -1.03426000e-02 8.52400000e+01 -4.24878000e-03 8.52400000e+01 -8.60934000e-04 8.52400000e+01 -5.26881000e-03 8.52400000e+01 -2.61958000e-03 8.52400000e+01 -7.87590000e-03 8.52400000e+01 -4.40416000e-03 8.52400000e+01 -2.80316000e-03 8.52400000e+01 -2.73741000e-03
8.52500000e+01 -1.00163000e-02 8.52500000e+01 -4.88931000e-03 8.52500000e+01 -1.22476000e-03 8.52500000e+01 -5.29221000e-03 8.52500000e+01 -2.90816000e-03 8.52500000e+01 -7.86963000e-03 8.52500000e+01 -4.88037000e-03 8.52500000e+01 -3.04292000e-03 8.52500000e+01 -2.93354000e-03
8.52600000e+01 -9.51555000e-03 8.52600000e+01 -5.50780000e-03 8.52600000e+01 -1.67706000e-03 8.52600000e+01 -5.34376000e-03 8.52600000e+01 -3.17789000e-03 8.52600000e+01 -7.66594000e-03 8.52600000e+01 -5.23828000e-03 8.52600000e+01 -3.17569000e-03 8.52600000e+01 -3.04776000e-03
8.52700000e+01 -8.84848000e-03 8.52700000e+01 -6.08443000e-03 8.52700000e+01 -2.20397000e-03 8.52700000e+01 -5.42358000e-03 8.52700000e+01 -3.42346000e-03 8.52700000e+01 -7.26895000e-03 8.52700000e+01 -5.46764000e-03 8.52700000e+01 -3.19732000e-03 8.52700000e+01 -3.07859000e-03
8.52800000e+01 -8.02723000e-03 8.52800000e+01 -6.60040000e-03 8.52800000e+01 -2.78957000e-03 8.52800000e+01 -5.53091000e-03 8.52800000e+01 -3.64014000e-03 8.52800000e+01 -6.68790000e-03 8.52800000e+01 -5.56146000e-03 8.52800000e+01 -3.10683000e-03 8.52800000e+01 -3.02671000e-03
8.52900000e+01 -7.06784000e-03 8.52900000e+01 -7.03839000e-03 8.52900000e+01 -3.41634000e-03 8.52900000e+01 -5.66413000e-03 8.52900000e+01 -3.82404000e-03 8.52900000e+01 -5.93684000e-03 8.52900000e+01 -5.51618000e-03 8.52900000e+01 -2.90645000e-03 8.52900000e+01 -2.89492000e-03
8.53000000e+01 -5.98989000e-03 8.53000000e+01 -7.38306000e-03 8.53000000e+01 -4.06561000e-03 8.53000000e+01 -5.82079000e-03 8.53000000e+01 -3.97212000e-03 8.53000000e+01 -5.03436000e-03 8.53000000e+01 -5.33179000e-03 8.53000000e+01 -2.60149000e-03 8.53000000e+01 -2.68797000e-03
8.53100000e+01 -4.81609000e-03 8.53100000e+01 -7.62141000e-03 8.53100000e+01 -4.71809000e-03 8.53100000e+01 -5.99762000e-03 8.53100000e+01 -4.08233000e-03 8.53100000e+01 -4.00304000e-03 8.53100000e+01 -5.01184000e-03 8.53100000e+01 -2.20020000e-03 8.53100000e+01 -2.41240000e-03
8.53200000e+01 -3.57122000e-03 8.53200000e+01 -7.74173000e-03 8.53200000e+01 -5.35396000e-03 8.53200000e+01 -6.19076000e-03 8.53200000e+01 -4.15321000e-03 8.53200000e+01 -2.86809000e-03 8.53200000e+01 -4.56206000e-03 8.53200000e+01 -1.71277000e-03 8.53200000e+01 -2.07576000e-03
8.53300000e+01 -2.28345000e-03 8.53300000e+01 -7.73673000e-03 8.53300000e+01 -5.95364000e-03 8.53300000e+01 -6.39540000e-03 8.53300000e+01 -4.18488000e-03 8.53300000e+01 -1.65937000e-03 8.53300000e+01 -3.99345000e-03 8.53300000e+01 -1.15320000e-03 8.53300000e+01 -1.68791000e-03
8.53400000e+01 -9.81851000e-04 8.53400000e+01 -7.60334000e-03 8.53400000e+01 -6.49922000e-03 8.53400000e+01 -6.60617000e-03 8.53400000e+01 -4.17882000e-03 8.53400000e+01 -4.08617000e-04 8.53400000e+01 -3.32072000e-03 8.53400000e+01 -5.37715000e-04 8.53400000e+01 -1.25988000e-03
8.53500000e+01 3.04711000e-04 8.53500000e+01 -7.34063000e-03 8.53500000e+01 -6.97398000e-03 8.53500000e+01 -6.81746000e-03 8.53500000e+01 -4.13713000e-03 8.53500000e+01 8.52278000e-04 8.53500000e+01 -2.56006000e-03 8.53500000e+01 1.16678000e-04 8.53500000e+01 -8.02807000e-04
8.53600000e+01 1.54772000e-03 8.53600000e+01 -6.95082000e-03 8.53600000e+01 -7.36306000e-03 8.53600000e+01 -7.02336000e-03 8.53600000e+01 -4.06281000e-03 8.53600000e+01 2.09117000e-03 8.53600000e+01 -1.72993000e-03 8.53600000e+01 7.91929000e-04 8.53600000e+01 -3.28215000e-04
8.53700000e+01 2.71977000e-03 8.53700000e+01 -6.43921000e-03 8.53700000e+01 -7.65377000e-03 8.53700000e+01 -7.21783000e-03 8.53700000e+01 -3.95970000e-03 8.53700000e+01 3.27650000e-03 8.53700000e+01 -8.50526000e-04 8.53700000e+01 1.46944000e-03 8.53700000e+01 1.52358000e-04
8.53800000e+01 3.79529000e-03 8.53800000e+01 -5.81400000e-03 8.53800000e+01 -7.83598000e-03 8.53800000e+01 -7.39483000e-03 8.53800000e+01 -3.83230000e-03 8.53800000e+01 4.37813000e-03 8.53800000e+01 5.66985000e-05 8.53800000e+01 2.13056000e-03 8.53800000e+01 6.27646000e-04
8.53900000e+01 4.75126000e-03 8.53900000e+01 -5.08607000e-03 8.53900000e+01 -7.90228000e-03 8.53900000e+01 -7.54847000e-03 8.53900000e+01 -3.68570000e-03 8.53900000e+01 5.36814000e-03 8.53900000e+01 9.69621000e-04 8.53900000e+01 2.75715000e-03 8.53900000e+01 1.08696000e-03
8.54000000e+01 5.56783000e-03 8.54000000e+01 -4.26865000e-03 8.54000000e+01 -7.84828000e-03 8.54000000e+01 -7.67316000e-03 8.54000000e+01 -3.52539000e-03 8.54000000e+01 6.22155000e-03 8.54000000e+01 1.86600000e-03 8.54000000e+01 3.33202000e-03 8.54000000e+01 1.52043000e-03
8.54100000e+01 6.22888000e-03 8.54100000e+01 -3.37699000e-03 8.54100000e+01 -7.67260000e-03 8.54100000e+01 -7.76378000e-03 8.54100000e+01 -3.35709000e-03 8.54100000e+01 6.91695000e-03 8.54100000e+01 2.72408000e-03 8.54100000e+01 3.83942000e-03 8.54100000e+01 1.91928000e-03
8.54200000e+01 6.72244000e-03 8.54200000e+01 -2.42793000e-03 8.54200000e+01 -7.37699000e-03 8.54200000e+01 -7.81579000e-03 8.54200000e+01 -3.18663000e-03 8.54200000e+01 7.43707000e-03 8.54200000e+01 3.52309000e-03 8.54200000e+01 4.26546000e-03 8.54200000e+01 2.27600000e-03
8.54300000e+01 7.04105000e-03 8.54300000e+01 -1.43948000e-03 8.54300000e+01 -6.96622000e-03 8.54300000e+01 -7.82536000e-03 8.54300000e+01 -3.01975000e-03 8.54300000e+01 7.76921000e-03 8.54300000e+01 4.24384000e-03 8.54300000e+01 4.59851000e-03 8.54300000e+01 2.58448000e-03
8.54400000e+01 7.18194000e-03 8.54400000e+01 -4.30382000e-04 8.54400000e+01 -6.44797000e-03 8.54400000e+01 -7.78949000e-03 8.54400000e+01 -2.86200000e-03 8.54400000e+01 7.90553000e-03 8.54400000e+01 4.86918000e-03 8.54400000e+01 4.82942000e-03 8.54400000e+01 2.84016000e-03
8.54500000e+01 7.14703000e-03 8.54500000e+01 5.80363000e-04 8.54500000e+01 -5.83259000e-03 8.54500000e+01 -7.70606000e-03 8.54500000e+01 -2.71853000e-03 8.54500000e+01 7.84319000e-03 8.54500000e+01 5.38435000e-03 8.54500000e+01 4.95178000e-03 8.54500000e+01 3.04002000e-03
